Date, Open, High, Low, Close
09/22/11,311.2,305.54,305.54,305.54
09/21/11,316.96,311.39,311.39,311.39
09/20/11,316.55,316.98,316.98,316.98
09/19/11,319.38,316.56,316.56,316.56
09/16/11,317.77,319.4,319.4,319.4
09/15/11,313.81,317.77,317.77,317.77
09/14/11,309.99,313.76,313.76,313.76
09/13/11,308.85,309.97,309.97,309.97
09/12/11,308.86,309.38,309.38,309.38
09/09/11,315.94,308.94,308.94,308.94
09/08/11,316.55,316.02,316.02,316.02
09/07/11,311.67,316.6,316.6,316.6
09/06/11,312.96,311.75,311.75,311.75
09/02/11,317.21,313.03,313.03,313.03
09/01/11,318.49,317.26,317.26,317.26
08/31/11,317.39,318.5,318.5,318.5
08/30/11,316.81,317.59,317.59,317.58
08/29/11,311.39,316.92,316.92,316.92
08/26/11,308.93,311.31,311.31,311.31
08/25/11,313.82,308.94,308.94,308.94
08/24/11,312.51,313.78,313.78,313.78
08/23/11,305.75,312.51,312.51,312.51
08/22/11,304.91,305.76,305.76,305.76
08/19/11,306.5,304.86,304.86,304.86
08/18/11,312.11,306.59,306.59,306.59
08/17/11,309.77,312.14,312.14,312.14
08/16/11,309.37,309.81,309.81,309.81
