Date, Open, High, Low, Close
6/12/15,567.07,560.6,560.6,560.6
6/11/15,569.39,567.19,567.19,567.19
6/10/15,562.64,569.45,569.45,569.45
6/9/15,563.11,562.82,562.82,562.82
6/8/15,565.59,563.1,563.1,563.1
6/5/15,562.15,565.88,565.88,565.88
6/4/15,569.22,562.18,562.18,562.18
6/3/15,573,569.26,569.26,569.26
6/2/15,570.17,573,573,573
6/1/15,571.08,570.14,570.14,570.14
5/29/15,571.79,571.41,571.41,571.41
5/28/15,573.57,571.77,571.77,571.77
5/27/15,574.22,573.6,573.6,573.6
5/26/15,583.37,574.21,574.21,574.21
5/22/15,585.82,583.44,583.44,583.44
5/21/15,581.15,586.02,586.02,586.02
5/20/15,579.87,581.13,581.13,581.13
5/19/15,587.34,580.21,580.21,580.21
5/18/15,587.85,587.44,587.44,587.44
5/15/15,585.8,587.93,587.93,587.93
5/14/15,586.2,586.6,586.6,586.6
5/13/15,588.18,586.32,586.32,586.32
5/12/15,585.6,588.13,588.13,588.13
5/11/15,596.44,585.57,585.57,585.57
5/8/15,588.48,597.81,597.81,597.81
5/7/15,594.87,588.39,588.39,588.39
5/6/15,596.77,594.93,594.93,594.93
5/5/15,603.42,596.72,596.72,596.72
5/4/15,604.79,603.36,603.36,603.36
5/1/15,602.87,604.75,604.75,604.75
4/30/15,605.09,602.89,602.89,602.89
4/29/15,600.79,605.07,605.07,605.07
4/28/15,597.29,600.79,600.79,600.79
4/27/15,598.03,597.61,597.61,597.61
4/24/15,601.79,597.98,597.98,597.98
4/23/15,598.18,601.86,601.86,601.86
4/22/15,594.41,598.17,598.17,598.17
4/21/15,600.47,594.4,594.4,594.4
4/20/15,597.76,600.48,600.48,600.48
4/17/15,602.63,597.81,597.81,597.81
4/16/15,604.32,602.67,602.67,602.67
4/15/15,590.76,604.34,604.34,604.34
4/14/15,580.41,590.73,590.73,590.73
4/13/15,585.39,580.43,580.43,580.43
4/10/15,582.43,585.36,585.36,585.36
4/9/15,573.67,582.43,582.43,582.43
4/8/15,579.6,573.65,573.65,573.65
4/7/15,577.84,579.62,579.62,579.62
4/6/15,567.86,577.84,577.84,577.84
4/2/15,566.7,567.79,567.79,567.79
4/1/15,565.76,566.8,566.8,566.8
3/31/15,570.72,565.76,565.76,565.76
3/30/15,559.24,571,571,571
3/27/15,563.4,559.23,559.23,559.23
3/26/15,564.79,563.41,563.41,563.41
3/25/15,557.78,564.55,564.55,564.55
3/24/15,562.32,557.75,557.75,557.75
3/23/15,563.37,562.3,562.3,562.3
3/20/15,555.69,563.3,563.3,563.3
3/19/15,565.12,555.68,555.68,555.68
3/18/15,549.3,565.25,565.25,565.25
3/17/15,552.17,549.32,549.32,549.32
3/16/15,544.85,552.2,552.2,552.2
3/13/15,547.36,544.87,544.87,544.87
3/12/15,550.08,547.42,547.42,547.42
3/11/15,548.67,549.97,549.97,549.97
3/10/15,556.71,548.87,548.87,548.87
3/9/15,560.6,556.79,556.79,556.79
3/6/15,569.82,560.66,560.66,560.66
3/5/15,573.51,570.08,570.08,570.08
3/4/15,574.78,573.63,573.63,573.63
3/3/15,573.51,574.81,574.81,574.81
3/2/15,577.41,573.51,573.51,573.51
2/27/15,579.79,577.51,577.51,577.51
2/26/15,590.14,579.76,579.76,579.76
2/25/15,587.72,590.18,590.18,590.18
2/24/15,586.68,587.73,587.73,587.73
2/23/15,589,586.6,586.6,586.6
2/20/15,590.81,589.07,589.07,589.07
2/19/15,595.25,590.83,590.83,590.83
2/18/15,604.06,595.48,595.48,595.48
2/17/15,603.39,604.28,604.28,604.28
2/13/15,591.78,603.4,603.4,603.4
2/12/15,583.03,591.84,591.84,591.84
2/11/15,587.73,584.03,584.03,584.03
2/10/15,589.01,587.89,587.89,587.89
2/9/15,587.68,589.03,589.03,589.03
2/6/15,588.43,587.98,587.98,587.98
2/5/15,581.12,589.53,589.53,589.53
2/4/15,590.6,581.12,581.12,581.12
2/3/15,574.7,590.64,590.64,590.64
2/2/15,557.98,574.68,574.68,574.68
1/30/15,553.63,557.95,557.95,557.95
1/29/15,552.62,553.86,553.86,553.86
1/28/15,575.08,552.91,552.91,552.91
1/27/15,576.18,575.18,575.18,575.18
1/26/15,568.29,576.18,576.18,576.18
1/23/15,573.47,568.28,568.28,568.28
1/22/15,570.17,573.44,573.44,573.44
1/21/15,559.94,570.15,570.15,570.15
1/20/15,559.31,559.9,559.9,559.9
1/16/15,542.07,559.36,559.36,559.36
1/15/15,548.88,542.06,542.06,542.06
1/14/15,547.91,548.68,548.68,548.68
1/13/15,551.99,547.99,547.99,547.99
1/12/15,567.85,552,552,552
1/9/15,572.47,567.92,567.92,567.92
1/8/15,560.11,572.44,572.44,572.44
1/7/15,558.21,560.09,560.09,560.09
1/6/15,565.59,558.19,558.19,558.19
1/5/15,589,565.6,565.6,565.6
1/2/15,586.58,589.12,589.12,589.12
12/31/14,591.02,586.59,586.59,586.59
12/30/14,594.73,591.05,591.05,591.05
12/29/14,593.25,594.76,594.76,594.76
12/26/14,593.62,593.19,593.19,593.19
12/24/14,598.38,593.6,593.6,593.6
12/23/14,591.01,598.44,598.44,598.44
12/22/14,596.78,591.01,591.01,591.01
12/19/14,578.81,596.85,596.85,596.85
12/18/14,566.78,578.79,578.79,578.79
12/17/14,543.8,566.75,566.75,566.75
12/16/14,539.99,543.79,543.79,543.79
12/15/14,543.91,540.03,540.03,540.03
12/12/14,555.81,543.9,543.9,543.9
12/11/14,555.63,555.82,555.82,555.82
12/10/14,573.08,555.63,555.63,555.63
12/9/14,568.41,573.29,573.29,573.29
12/8/14,591.24,568.43,568.43,568.43
12/5/14,598.64,591.53,591.53,591.53
12/4/14,603.42,598.67,598.67,598.67
12/3/14,596.45,603.53,603.53,603.53
12/2/14,588.83,596.58,596.58,596.58
12/1/14,584.3,588.74,588.74,588.74
11/28/14,622.41,584.58,584.58,584.58
11/26/14,630.61,623.65,623.65,623.65
11/25/14,640.91,630.62,630.62,630.62
11/24/14,645.58,640.88,640.88,640.88
11/21/14,637.84,645.6,645.6,645.6
11/20/14,630.91,637.82,637.82,637.82
11/19/14,627.51,630.93,630.93,630.93
11/18/14,627.16,627.42,627.42,627.42
11/17/14,629.71,627.15,627.15,627.15
11/14/14,623.89,629.88,629.88,629.88
11/13/14,633.07,624.69,624.69,624.69
11/12/14,638.81,633.21,633.21,633.21
11/11/14,637.45,639.12,639.12,639.12
11/10/14,642.87,637.45,637.45,637.45
11/7/14,635.7,642.8,642.8,642.8
11/6/14,628.83,636.84,636.84,636.84
11/5/14,618.04,628.79,628.79,628.79
11/4/14,630.12,617.99,617.99,617.99
11/3/14,641.31,630.16,630.16,630.16
10/31/14,628.52,641.32,641.32,641.32
10/30/14,630.32,628.5,628.5,628.5
10/29/14,629.37,630.45,630.45,630.45
10/28/14,615.56,629.44,629.44,629.44
