S5RLST,S5TELS,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5UTIL
230.41,172.23,972.17,622.5,459.92,472.36,1069.15,660.02,1448.58,368.87,305.83
229.35,173.05,977.85,620.94,461.46,476.09,1064.81,661.19,1449.31,370.11,304.33
228.6,167.61,975.69,613.65,463.77,471.42,1060.39,662.3,1441.26,369.95,303.08
229.71,167.74,981.91,613.89,469.21,474.23,1066.28,663.68,1452.75,372.84,303.99
229.88,166.27,976.68,617.82,467.32,469.93,1065.93,661.01,1440.39,372.92,303.77
227.57,165.77,971.08,613.96,466.07,464.65,1059.39,652.93,1432.44,365.66,305.64
227.67,165.51,969.52,617.25,464.01,463.68,1061.01,652.22,1415.14,366.59,306.2
231.58,167.72,976.38,621.45,461.75,465.94,1072.41,649.23,1423.02,365.68,310.7
231.92,169.22,978.51,616.39,461.79,462.15,1066.6,647.63,1411.65,364.12,308.26
232.86,170.73,987.4,617.2,467.15,466.27,1066.4,662.02,1415.8,367.37,306.93
233.29,170.84,989.17,617.13,472.47,467.48,1071.79,657.74,1428.79,366.68,308.69
233.0,170.73,985.83,615.88,476.89,469.97,1069.57,660.45,1424.52,366.04,307.55
233.92,169.66,975.46,613.83,475.13,467.11,1082.31,648.92,1413.28,362.33,309.53
236.79,169.81,973.86,612.31,474.26,464.34,1082.1,644.35,1408.51,360.78,309.42
235.56,167.69,970.09,607.84,467.7,466.49,1078.19,646.22,1397.3,361.46,308.44
234.33,167.22,966.92,611.41,467.3,464.87,1077.0,647.59,1392.92,365.16,308.25
233.46,168.73,965.13,610.37,466.84,467.83,1085.09,652.39,1403.17,369.06,307.9
234.79,168.41,964.02,613.4,466.33,466.05,1093.05,655.8,1405.88,371.02,308.42
231.39,167.22,956.88,605.19,463.54,463.29,1083.21,652.38,1396.41,369.15,305.84
227.26,165.46,953.84,600.1,471.74,464.14,1078.6,653.25,1392.41,369.66,302.09
227.91,164.23,945.58,597.34,471.28,458.92,1072.47,651.69,1372.56,367.14,303.04
227.23,162.96,943.24,596.93,465.73,452.57,1068.53,645.41,1370.6,364.02,301.47
225.59,162.26,937.7,596.4,469.46,448.44,1061.9,644.8,1366.8,362.76,301.09
230.09,163.1,933.85,604.77,462.36,449.17,1075.31,643.5,1352.02,363.43,307.71
233.24,165.75,943.98,605.09,466.21,450.77,1079.75,648.24,1377.33,363.43,309.64
234.31,165.57,948.84,603.48,470.57,452.28,1085.15,649.74,1375.25,361.81,309.59
236.91,164.91,952.29,605.44,466.74,453.5,1080.43,653.07,1381.59,362.98,308.15
235.66,163.87,946.09,600.58,456.65,451.26,1076.1,642.69,1362.09,358.65,306.49
234.07,163.57,943.84,598.13,457.67,452.2,1065.9,642.81,1356.19,360.33,304.03
234.86,162.9,936.83,601.58,451.55,446.34,1057.19,630.86,1333.28,357.59,304.98
232.25,161.19,935.89,602.85,447.48,450.55,1052.28,632.91,1331.07,360.98,306.01
231.49,160.57,933.63,602.65,450.81,449.39,1055.35,635.39,1342.19,362.68,303.0
231.29,158.76,925.32,602.01,445.26,448.34,1056.56,632.0,1339.26,360.6,302.54
230.69,159.21,926.32,601.76,451.75,452.63,1051.17,630.73,1347.03,359.48,298.56
230.28,158.75,923.23,599.32,451.19,452.62,1053.78,636.44,1346.78,359.72,300.64
230.98,158.98,913.6,599.31,449.69,448.64,1050.52,635.64,1333.69,359.2,302.45
230.38,156.67,899.4,593.26,447.85,449.52,1037.29,630.22,1308.5,356.7,304.8
230.04,155.99,894.97,588.49,440.25,447.87,1034.02,630.18,1294.44,352.72,303.47
224.81,155.8,891.08,581.98,445.06,445.34,1027.09,623.5,1276.85,349.98,297.11
226.07,153.13,868.21,577.48,438.01,433.6,1010.07,609.09,1236.49,340.58,296.99
225.08,157.52,878.54,569.93,432.1,430.65,1007.0,604.8,1258.6,329.32,293.95
223.35,160.81,891.34,578.06,439.19,437.11,1014.93,613.78,1279.09,333.44,292.65
221.91,160.85,886.86,576.17,444.45,439.07,1009.65,611.41,1271.44,333.05,293.05
224.51,162.65,894.77,580.27,447.24,439.55,1019.38,614.2,1279.08,333.24,297.03
227.0,162.38,899.17,590.84,452.22,444.42,1033.95,620.08,1283.32,336.33,301.9
226.66,162.37,897.92,593.21,451.53,441.03,1032.68,619.8,1282.69,334.66,302.53
225.51,164.44,910.1,593.6,466.1,447.7,1036.5,629.83,1305.25,339.86,300.07
224.59,164.39,918.37,590.35,473.58,449.95,1029.96,635.01,1312.69,342.11,297.64
222.72,162.83,913.17,592.18,468.55,446.13,1021.56,627.59,1297.15,337.02,297.46
226.39,164.76,919.56,593.5,468.23,445.52,1021.94,629.36,1320.19,342.01,296.96
226.77,165.55,926.99,594.62,473.19,448.19,1023.65,636.37,1331.12,343.72,295.53
225.58,163.97,917.78,590.2,471.42,443.33,1016.01,630.91,1318.1,339.18,293.82
224.14,160.58,910.67,585.54,469.26,445.47,1013.28,630.14,1305.26,339.99,294.22
223.35,160.19,902.79,583.37,464.19,441.95,1009.16,623.48,1284.72,337.24,296.79
223.35,164.33,930.2,588.24,471.66,455.03,1027.08,641.72,1334.23,344.74,293.54
220.85,163.98,929.78,581.44,471.27,452.67,1027.78,639.3,1331.85,340.41,288.54
220.13,164.28,933.77,582.69,470.95,453.3,1029.92,640.58,1340.96,343.17,288.8
220.03,164.87,934.39,583.58,471.23,454.6,1028.7,640.52,1343.21,343.52,292.84
224.01,167.14,948.21,589.48,474.19,462.42,1049.13,653.88,1372.25,349.89,293.76
224.97,167.45,954.28,590.44,474.5,465.52,1043.06,660.25,1383.55,354.79,295.65
223.49,165.53,941.13,586.12,470.54,461.7,1035.18,652.17,1370.58,351.31,293.75
223.16,166.37,941.37,586.68,478.74,460.97,1030.29,653.03,1378.01,353.23,294.58
223.07,167.49,952.14,593.64,489.38,464.95,1033.35,657.97,1381.76,359.84,297.75
220.45,171.89,954.06,586.44,489.24,464.22,1027.85,654.68,1378.82,356.71,292.85
222.81,170.44,957.39,585.93,490.47,459.96,1030.02,652.91,1378.9,357.37,294.72
221.3,169.15,948.6,580.6,496.5,455.67,1020.19,648.24,1383.78,354.45,294.25
221.69,167.34,953.13,584.96,497.89,454.49,1008.77,661.38,1383.8,359.1,292.98
219.99,168.6,953.4,584.46,507.26,455.13,1010.15,663.44,1383.91,361.14,291.39
217.56,167.17,941.93,585.13,507.08,452.49,994.29,657.6,1368.48,359.56,290.31
219.86,165.97,943.97,585.35,496.88,453.66,993.64,659.7,1365.38,362.0,290.64
218.22,165.74,944.47,585.56,499.51,454.76,992.27,652.43,1361.53,361.59,290.59
220.41,165.49,942.64,583.44,499.94,453.93,1021.77,651.48,1353.67,363.8,291.21
225.79,165.14,938.16,583.78,496.76,447.81,1042.89,647.67,1347.12,362.09,295.3
227.15,164.85,936.24,579.79,499.6,450.63,1039.31,651.03,1347.62,363.77,295.3
225.94,162.85,931.13,578.16,498.68,442.11,1049.49,642.78,1338.34,359.06,293.83
226.26,162.61,929.98,577.51,498.51,439.65,1062.35,637.15,1340.0,359.27,292.22
224.62,162.12,925.47,575.66,496.42,438.18,1060.94,637.24,1330.64,359.38,293.33
225.33,162.08,933.91,576.53,502.9,442.06,1065.1,646.27,1337.63,362.21,292.56
226.47,162.33,930.29,574.07,500.45,441.4,1065.28,649.13,1332.22,362.03,294.7
224.76,162.27,924.49,572.51,492.11,441.01,1057.84,647.22,1326.56,362.21,291.77
225.41,161.2,917.99,570.42,487.93,438.87,1060.41,643.34,1332.39,358.6,292.92
225.65,160.61,911.54,574.01,492.66,437.48,1061.7,645.05,1321.39,353.9,293.37
223.73,159.97,911.77,578.9,496.14,437.53,1064.24,645.46,1317.4,352.48,293.05
224.36,157.68,901.2,580.11,489.45,427.19,1062.47,632.36,1299.16,347.27,295.15
224.6,157.23,896.58,576.14,490.21,425.83,1050.07,626.06,1286.59,344.67,293.38
223.0,158.02,891.42,573.72,488.39,422.33,1047.3,621.3,1281.78,341.42,297.08
223.78,158.88,893.71,576.02,491.84,424.19,1055.88,620.65,1288.82,341.72,299.08
222.29,158.17,889.79,571.15,484.83,419.44,1048.7,616.31,1281.66,339.78,297.01
222.16,158.47,884.84,571.22,484.86,421.09,1049.44,614.81,1286.77,340.33,296.66
223.22,160.5,903.38,572.56,497.92,433.09,1068.66,629.09,1317.68,350.83,294.63
219.3,159.08,891.57,565.82,494.51,434.4,1064.97,623.19,1285.9,347.21,291.56
218.37,157.25,888.26,567.99,490.15,443.66,1072.17,627.14,1289.45,347.38,290.73
219.01,157.29,883.85,568.68,491.57,447.08,1063.83,629.74,1286.87,347.89,294.2
220.13,158.56,874.67,567.16,484.84,442.54,1065.44,624.31,1281.64,347.35,295.41
220.97,158.54,868.5,564.34,485.24,439.74,1060.23,625.86,1266.24,346.65,294.03
220.88,159.17,871.21,565.93,484.96,437.94,1062.93,628.04,1263.67,349.42,294.43
219.79,158.77,867.86,561.99,479.75,434.77,1051.32,622.34,1255.07,347.59,294.0
218.76,157.88,865.85,562.12,476.99,433.99,1044.33,628.06,1248.58,346.43,292.2
215.45,154.99,852.82,554.75,469.77,429.74,1032.22,622.52,1222.09,341.6,290.08
215.19,155.08,858.46,554.07,479.13,429.74,1034.76,624.08,1222.4,340.9,289.04
215.35,156.35,870.42,557.19,481.88,434.36,1043.04,627.76,1233.76,343.96,288.29
215.91,156.37,875.33,557.73,488.11,437.48,1058.64,633.73,1240.55,343.29,288.19
215.35,155.24,873.56,557.96,489.64,438.91,1059.39,637.82,1244.15,345.03,288.68
214.47,155.2,874.97,558.61,488.65,441.64,1073.74,640.88,1249.02,343.5,288.07
214.74,154.0,867.03,559.56,479.94,439.26,1058.77,640.33,1240.23,344.05,287.53
214.09,154.01,871.93,557.75,484.65,440.49,1061.97,642.73,1244.17,348.46,286.36
214.92,154.61,872.28,558.24,482.79,438.93,1067.19,640.44,1245.45,349.35,286.04
215.39,154.41,870.98,558.0,484.13,439.97,1070.57,642.33,1242.99,351.44,286.47
217.15,154.28,873.67,560.87,483.41,438.13,1070.06,639.89,1236.87,349.17,288.33
215.87,152.68,868.61,562.47,481.81,439.16,1060.16,635.85,1221.16,347.76,286.59
215.57,153.65,870.36,560.9,489.38,441.13,1069.57,638.47,1220.55,349.18,284.46
217.01,153.75,869.17,561.32,487.3,438.59,1070.95,635.37,1220.06,343.39,283.2
216.78,153.28,865.07,558.54,485.89,437.75,1073.62,635.82,1219.86,341.41,281.68
215.67,152.67,860.57,553.24,478.3,429.09,1058.05,627.44,1210.29,336.83,280.89
214.71,152.34,864.37,560.05,477.57,434.12,1055.58,631.15,1208.81,338.7,281.77
213.47,152.5,859.06,558.65,471.49,433.26,1052.99,627.18,1207.13,338.35,282.63
214.98,150.78,845.04,553.8,465.97,426.6,1039.02,617.56,1190.9,330.92,282.14
214.5,151.73,843.51,552.62,463.84,425.53,1040.39,614.16,1190.85,330.3,282.38
214.29,151.2,847.81,549.64,467.21,427.88,1038.49,613.43,1185.04,330.47,281.0
212.59,152.77,855.28,550.05,477.37,431.92,1049.57,618.04,1202.35,335.12,277.47
214.22,155.08,859.7,549.7,481.05,433.1,1045.77,618.15,1199.45,337.41,277.75
212.94,153.68,851.55,549.8,480.26,433.72,1046.61,612.79,1188.93,334.73,277.42
211.56,152.23,846.16,546.48,479.44,432.1,1050.21,604.94,1170.2,335.49,276.84
212.98,152.75,861.45,547.94,470.81,429.9,1047.87,603.74,1163.16,333.98,277.67
210.98,147.25,852.16,538.15,467.49,431.06,1036.15,601.01,1164.51,339.2,272.03
209.24,145.46,834.14,534.21,461.36,429.2,1022.21,591.81,1130.3,335.79,270.27
207.6,147.02,841.03,533.33,459.9,430.48,1017.44,583.82,1141.83,332.44,269.5
205.63,148.72,847.09,530.87,464.69,431.63,1029.15,589.72,1158.04,332.71,270.75
203.24,147.23,838.3,532.15,459.26,427.97,1027.7,582.23,1141.51,326.45,274.39
202.46,147.19,833.87,539.17,456.54,427.1,1036.65,578.99,1131.0,328.28,273.07
202.27,146.83,832.01,532.94,461.15,426.95,1035.35,577.93,1126.34,330.42,270.15
202.59,149.76,847.21,538.36,471.53,431.64,1042.81,590.15,1146.57,335.0,269.76
201.96,148.98,836.35,531.94,462.58,424.38,1030.62,579.39,1129.7,329.6,269.44
201.02,148.42,830.72,529.85,458.1,422.09,1021.42,569.99,1122.2,324.14,268.3
199.92,149.02,832.03,532.71,458.8,412.99,1022.98,569.31,1121.68,322.82,267.57
197.82,146.47,822.7,527.67,457.43,409.68,1005.45,571.14,1105.31,324.92,264.22
198.42,147.07,828.34,530.26,458.28,406.73,1017.28,571.3,1115.53,327.44,270.25
197.95,147.27,828.59,528.66,461.17,406.03,1013.96,572.0,1117.07,328.76,271.44
194.93,146.98,830.53,525.46,459.67,405.55,1011.51,563.87,1111.92,325.92,267.67
195.77,147.51,826.69,530.59,452.87,403.47,1008.3,560.34,1098.35,325.66,269.43
192.34,145.21,817.35,525.52,449.14,403.47,998.85,552.56,1088.59,322.39,266.08
190.84,144.11,798.52,526.98,443.41,402.54,994.77,548.85,1079.29,321.35,267.99
188.9,138.48,771.54,515.9,428.07,389.74,965.75,528.5,1033.85,309.26,264.07
187.97,140.52,788.75,519.68,432.85,398.82,987.65,544.6,1089.04,318.05,263.86
192.36,138.78,781.5,521.88,424.07,395.9,1001.18,542.16,1088.31,316.62,268.61
192.3,138.39,773.06,519.79,422.16,392.06,987.48,536.75,1078.06,314.1,268.09
191.88,138.65,770.75,520.08,425.97,392.0,987.07,538.49,1080.76,316.01,268.11
191.43,137.92,768.89,514.82,423.26,387.71,976.62,531.87,1072.49,310.28,265.79
185.39,130.86,723.47,500.59,398.39,370.49,934.18,507.5,1011.31,296.58,261.7
192.56,133.59,738.36,515.96,415.06,379.4,958.02,523.96,1039.67,304.67,273.36
195.65,137.82,757.9,521.66,419.45,386.97,971.78,534.25,1071.69,307.59,275.3
198.05,140.11,775.35,530.92,431.5,390.0,984.34,544.06,1092.27,311.57,274.55
199.88,142.55,793.03,536.55,436.96,394.9,997.04,554.65,1113.88,315.65,275.15
198.0,141.68,784.91,542.9,447.46,396.81,1005.04,551.45,1104.35,313.88,276.93
205.65,144.43,807.72,555.59,455.93,400.72,1026.67,561.11,1129.35,319.86,286.28
206.08,145.92,823.98,566.43,467.05,404.86,1062.49,569.31,1158.09,322.51,287.02
204.83,146.18,827.61,562.56,465.37,407.26,1061.65,570.76,1155.84,326.21,284.51
208.79,144.99,818.98,563.47,463.86,405.46,1052.6,567.68,1146.76,323.13,286.17
208.56,144.78,818.62,558.74,463.72,409.63,1049.44,571.09,1145.75,324.34,285.32
209.45,143.7,817.53,558.64,471.34,415.43,1046.01,569.63,1129.59,323.38,284.46
212.51,146.77,843.47,565.95,474.39,423.23,1072.97,584.93,1170.88,331.81,283.32
207.0,145.26,838.35,566.51,482.93,429.42,1076.29,588.19,1168.19,336.38,283.61
209.64,149.98,872.44,575.92,497.52,449.2,1101.62,614.95,1215.03,347.07,283.19
208.88,149.86,853.59,576.42,486.42,447.08,1096.84,607.87,1189.88,341.11,280.71
206.81,149.21,847.71,571.54,487.6,444.15,1085.11,601.61,1177.37,339.66,276.46
206.65,148.68,851.37,571.36,484.76,447.82,1081.82,601.76,1188.71,337.8,276.87
204.86,145.59,824.77,565.79,476.45,439.83,1055.87,587.67,1149.2,332.89,277.21
203.72,144.77,822.81,560.66,478.03,439.53,1045.51,589.17,1146.43,337.09,274.81
203.3,142.03,802.04,560.44,469.96,430.5,1035.74,584.29,1121.19,333.11,273.34
203.99,143.75,805.62,558.54,485.82,434.47,1034.52,585.54,1131.03,336.8,273.0
204.26,142.33,797.62,563.23,478.27,434.19,1039.8,581.76,1124.02,333.99,277.09
207.05,144.14,815.36,572.94,494.55,443.46,1049.99,594.26,1148.59,340.32,278.5
206.31,147.98,838.11,574.05,495.03,443.61,1063.52,603.75,1193.78,345.15,277.07
203.55,148.56,842.66,572.77,489.65,443.17,1053.61,603.96,1195.08,341.9,273.5
205.39,147.64,842.58,574.68,482.52,436.87,1043.64,596.52,1166.44,337.05,275.62
205.31,146.97,850.61,578.31,483.03,442.96,1052.66,598.75,1181.67,337.77,278.77
204.62,149.57,871.01,584.21,505.68,449.32,1074.78,608.2,1223.95,343.86,277.9
204.34,151.77,884.23,581.23,507.56,453.69,1078.32,614.34,1244.57,348.64,277.64
204.11,153.2,883.91,581.12,519.0,452.25,1078.14,615.89,1247.05,350.54,278.38
201.8,150.29,857.13,577.9,510.77,446.26,1047.35,605.69,1212.2,343.99,275.4
200.76,149.39,852.52,574.73,509.06,444.04,1041.93,599.09,1204.82,338.88,273.31
197.42,149.86,854.04,567.86,500.99,437.89,1033.3,595.95,1206.99,337.57,269.55
199.27,151.09,850.53,569.41,501.52,437.83,1040.12,597.61,1230.27,338.6,270.94
198.36,150.88,831.97,566.68,497.37,435.85,1026.7,587.5,1215.67,328.69,272.38
201.11,147.78,818.63,571.61,494.41,429.71,1024.73,582.72,1187.29,324.31,275.55
197.8,144.19,808.68,560.56,483.31,422.94,1013.51,571.24,1173.73,317.15,274.75
194.76,146.55,821.21,554.62,492.59,419.35,1011.7,581.0,1195.35,318.04,271.09
199.94,150.16,851.45,564.13,496.47,425.1,1022.71,586.71,1218.14,320.13,275.78
197.54,146.26,823.39,562.98,490.83,418.25,1010.21,582.42,1178.97,315.78,279.97
195.33,153.76,851.57,560.21,510.17,429.82,1044.6,603.1,1233.61,326.05,273.68
193.99,153.14,852.55,557.95,524.19,433.41,1050.2,612.9,1238.58,329.85,275.1
196.77,153.2,848.51,562.26,530.02,442.52,1058.82,615.16,1228.63,332.92,276.99
194.83,152.94,856.17,549.54,534.41,440.99,1069.0,617.66,1228.5,335.23,272.69
194.82,155.81,874.58,550.82,537.01,447.95,1081.37,628.93,1253.79,339.1,272.47
195.28,155.01,880.65,548.18,540.77,443.91,1076.25,633.18,1259.74,341.93,272.89
191.62,151.46,861.52,542.48,536.08,436.93,1045.93,622.84,1222.77,335.84,269.75
190.64,152.11,865.58,539.23,540.51,439.16,1054.06,621.5,1243.12,337.46,268.8
190.77,149.02,847.38,536.41,538.87,438.73,1038.71,618.11,1205.14,336.06,268.63
196.48,150.28,862.0,549.13,556.04,451.98,1067.15,632.51,1220.62,340.13,274.03
199.69,156.45,895.51,556.21,576.72,466.15,1093.08,655.28,1281.78,348.98,275.5
196.35,156.96,897.19,549.89,571.36,465.07,1092.32,664.07,1292.51,361.28,272.24
196.4,158.61,904.26,550.83,571.61,467.01,1093.25,667.32,1309.08,364.22,268.04
197.62,160.99,918.97,552.05,574.55,463.73,1103.66,669.25,1332.87,365.75,266.59
199.58,160.55,922.97,557.97,569.86,459.98,1106.23,666.27,1328.41,368.55,269.9
200.14,160.38,936.39,554.55,569.13,459.77,1107.28,665.01,1328.55,366.91,266.47
201.86,160.55,938.23,554.91,560.91,458.18,1101.36,659.07,1322.07,363.12,267.28
199.25,161.18,939.41,553.69,562.37,463.09,1097.69,659.4,1316.38,365.6,263.31
198.99,159.9,934.36,554.78,562.11,464.66,1092.83,658.56,1309.37,369.2,260.81
201.31,159.33,932.54,554.47,567.74,470.66,1090.61,659.53,1314.71,373.03,263.56
201.52,159.19,927.08,558.54,564.51,472.47,1093.68,661.72,1315.29,374.81,266.82
205.41,158.86,932.39,567.05,556.34,477.54,1091.93,670.54,1311.17,380.16,269.2
205.68,157.32,935.01,565.6,552.36,479.29,1089.86,668.47,1315.67,381.03,268.15
204.13,156.61,928.87,559.1,552.68,475.47,1079.83,667.72,1300.39,377.06,267.83
206.01,158.75,928.58,559.93,550.58,467.25,1081.03,668.0,1301.71,372.89,273.64
207.24,158.81,916.92,562.39,546.77,465.32,1075.33,662.08,1293.67,372.7,274.22
206.22,158.55,928.72,560.42,545.87,466.98,1078.92,661.9,1311.93,371.61,273.39
208.11,159.23,931.39,561.71,542.83,463.92,1082.49,658.5,1311.64,371.77,274.87
207.13,158.75,930.72,563.72,542.82,464.61,1070.31,655.18,1296.77,370.57,272.77
206.86,156.53,928.69,556.73,540.06,468.8,1064.47,652.77,1303.24,370.53,273.01
207.01,154.85,921.12,558.89,534.83,468.26,1064.73,653.19,1292.41,369.83,273.96
205.9,154.1,917.89,556.93,534.93,468.63,1068.04,649.72,1288.34,369.51,272.37
208.48,154.65,918.19,557.96,535.06,469.17,1066.42,651.75,1292.79,371.5,275.68
207.78,153.53,921.26,556.72,545.58,471.96,1066.46,649.61,1303.36,370.84,274.62
206.58,152.27,931.51,550.25,546.02,471.81,1063.58,645.69,1323.19,368.59,271.17
208.46,153.99,929.23,551.48,547.58,469.32,1071.38,645.72,1327.21,371.6,269.7
207.59,154.64,925.79,551.43,551.63,469.72,1071.37,645.49,1325.59,372.56,270.91
208.76,155.24,931.43,553.01,553.39,473.44,1072.53,650.52,1329.47,377.29,270.56
208.98,156.43,921.11,552.56,549.94,473.55,1065.54,650.04,1316.12,374.55,268.98
206.52,157.19,919.46,554.34,552.44,474.04,1064.54,650.79,1313.3,375.85,269.55
206.69,156.61,913.06,553.97,548.4,467.79,1060.95,642.92,1300.75,370.4,271.28
205.38,155.61,907.67,554.9,544.07,466.41,1056.17,640.2,1286.61,365.95,270.1
205.81,155.75,909.36,556.09,546.93,468.82,1057.21,642.6,1284.25,368.52,270.14
207.15,158.96,908.3,559.59,540.46,470.06,1056.06,648.64,1278.14,370.17,272.25
209.06,157.89,900.29,563.93,537.8,468.32,1056.22,643.8,1277.2,368.75,274.22
208.94,157.77,894.78,564.08,534.27,466.68,1052.91,639.72,1279.16,366.13,275.17
206.95,157.17,893.72,560.31,532.85,465.69,1048.99,635.85,1276.82,363.45,274.12
205.49,154.07,889.71,551.91,529.59,459.95,1039.47,628.56,1273.61,361.22,271.09
203.77,153.01,900.68,549.51,548.87,463.08,1041.11,631.62,1287.33,366.91,269.04
203.04,151.92,892.17,546.01,547.44,459.14,1036.45,627.51,1279.42,364.13,268.59
203.05,152.21,896.78,546.42,554.18,463.85,1036.36,630.79,1281.29,367.96,268.35
205.11,153.34,904.24,548.16,552.7,469.3,1040.43,635.94,1291.77,373.3,269.44
204.83,151.85,900.79,550.02,557.65,471.96,1041.49,639.6,1292.47,371.45,268.35
205.93,151.66,899.7,554.3,561.93,470.75,1039.83,642.24,1288.83,372.59,269.8
206.38,151.03,895.72,557.46,557.93,468.48,1039.95,637.76,1284.6,371.64,270.39
206.87,151.16,889.73,557.13,556.06,466.49,1038.48,636.98,1277.05,371.26,270.05
204.26,149.76,886.78,550.67,558.66,464.02,1031.9,636.44,1272.67,368.08,267.29
205.34,149.49,881.23,544.76,561.58,463.83,1028.91,637.5,1255.48,370.74,265.88
203.92,149.6,885.15,549.6,569.16,463.85,1028.39,645.78,1243.45,374.38,268.11
200.13,150.76,881.28,547.13,570.98,467.04,1018.07,632.36,1239.79,371.05,265.29
200.24,147.88,888.25,547.5,566.22,466.93,1017.08,638.34,1262.27,371.89,266.89
202.11,145.07,890.68,546.61,569.12,465.79,1024.41,638.34,1287.9,373.23,267.99
201.37,144.44,895.18,543.77,563.52,466.36,1026.43,633.0,1309.37,370.98,264.96
199.46,148.73,889.02,540.23,558.48,465.17,1014.79,624.67,1290.0,368.12,264.26
200.08,146.16,891.51,539.29,551.23,463.64,1005.68,621.54,1283.6,363.41,263.37
200.55,146.2,892.43,542.14,553.41,457.59,1003.27,625.4,1276.99,365.25,265.06
202.41,146.92,896.45,538.98,555.37,456.69,1005.3,626.09,1275.85,366.75,267.08
200.38,148.56,898.35,539.66,555.47,463.37,1010.88,626.54,1280.13,368.99,264.61
201.24,149.1,899.06,543.17,555.3,456.39,1010.06,619.56,1281.56,368.93,265.94
202.52,149.64,898.17,538.96,557.42,455.69,1004.65,617.22,1271.25,364.13,266.11
203.72,148.94,896.45,541.73,564.08,447.65,1011.6,619.95,1275.7,367.05,266.51
204.28,150.07,894.21,538.35,560.96,449.73,1009.29,616.29,1276.0,367.07,266.35
203.87,149.29,888.23,538.92,559.84,448.87,998.35,609.47,1253.51,366.27,266.12
204.54,150.87,890.26,540.78,572.13,451.21,1006.33,619.48,1259.93,372.55,263.83
203.56,149.18,888.27,534.07,567.93,452.89,1002.19,617.36,1256.99,369.46,261.28
205.44,151.33,878.01,536.62,559.67,442.61,995.69,606.4,1246.81,366.01,269.71
204.6,150.79,871.29,534.97,555.97,440.41,981.5,604.07,1231.58,364.28,267.74
201.86,150.19,866.45,527.29,556.84,439.39,971.33,601.02,1213.8,360.8,266.06
200.9,148.46,871.65,526.29,552.86,444.07,969.31,603.27,1230.67,361.98,265.39
201.9,148.12,870.23,529.08,561.54,441.15,965.78,602.1,1218.64,363.65,263.3
201.58,149.05,868.77,529.85,557.93,441.71,964.33,600.89,1218.54,362.82,263.22
199.87,145.71,862.22,528.97,558.58,437.95,962.74,599.95,1205.57,361.23,263.26
200.44,145.66,873.46,530.37,551.2,443.56,971.72,604.7,1223.34,362.55,261.73
199.43,146.28,867.52,532.75,543.6,445.2,974.48,602.73,1217.55,361.24,261.76
199.79,146.39,886.81,530.4,555.82,449.85,983.37,610.32,1245.94,366.59,257.51
198.23,144.62,888.02,525.95,543.84,452.23,979.24,608.67,1250.71,361.61,255.63
197.0,144.88,894.32,525.57,554.52,453.08,984.48,615.98,1260.84,365.24,254.78
194.87,146.3,890.09,525.0,552.17,454.49,982.47,615.87,1256.65,366.67,254.78
194.69,144.25,891.39,522.29,553.66,456.02,980.1,629.34,1265.73,373.45,252.11
195.0,147.15,893.11,530.12,547.51,456.35,989.86,631.75,1262.42,374.44,251.23
195.27,145.44,891.01,523.2,559.3,456.5,987.36,633.36,1268.1,376.8,249.52
193.65,144.03,882.08,523.19,560.5,460.8,982.76,635.9,1260.43,376.45,246.63
198.25,150.8,880.9,525.07,562.79,462.33,983.02,641.14,1263.31,380.57,247.3
